id	project	name	bps	sequences	biome	feature	material	environment	sequencing_type	location	mean_seq_length		select	arg_percent
4443317.3	Iquique Oxygen minimum zone Chile	OxMinZoneSite3Vir200811-200	57509925	368124	ocean biome	marine habitat	anoxic water	water	WGS	Iquique	156.224	public		0
4443361.3	Western English Channel Time Series	152-Jan_Night_Prefilter repeats removed	31070682	130520	unknown	unknown	unknown	unknown	WGS	unknown	238.053	public		0.0289304321176831
4443364.3	Western English Channel Time Series	155-Apr_Day repeats removed	37567984	212695	unknown	unknown	unknown	unknown	WGS	unknown	176.628	public		0.00627659324384682
4443679.3	Antarctica Aquatic Microbial Metagenome	AntarcticaAquatic_3 - MARINE DERIVED LAKE	9755315	10042	freshwater	freshwater	freshwater	water	WGS	Ace Lake Vestfold Hills, Antarctica	971.451	public		0
4443680.3	Antarctica Aquatic Microbial Metagenome	AntarcticaAquatic_2 - ACE LAKE, ANTARCTICA	9622231	9672	freshwater	freshwater	freshwater	water	WGS	Ace Lake Vestfold Hills, Antarctica	994.854	public		0
4443681.3	Antarctica Aquatic Microbial Metagenome	AntarcticaAquatic_4 - MARINE DERIVED LAKE	54929769	54446	freshwater	freshwater	freshwater	water	WGS	Ace Lake Vestfold Hills, Antarctica	1008.885	public		1.83668221724277e-05
4443682.3	Antarctica Aquatic Microbial Metagenome	AntarcticaAquatic_5 - MARINE DERIVED LAKE	284069722	283663	freshwater	freshwater	freshwater	water	WGS	Ace Lake Vestfold Hills, Antarctica	1001.434	public		3.52530996287849e-05
4443683.3	Antarctica Aquatic Microbial Metagenome	AntarcticaAquatic_1 - MARINE DERIVED LAKE	101310476	100085	freshwater	freshwater	freshwater	water	WGS	Ace Lake Vestfold Hills, Antarctica	1012.244	public		0.000169855622720687
4443684.3	Antarctica Aquatic Microbial Metagenome	AntarcticaAquatic_6 - ACE LAKE, ANTARCTICA	281056691	281490	freshwater	freshwater	freshwater	unknown	WGS	unknown	998.461	public		7.81555295037124e-05
4443685.3	Antarctica Aquatic Microbial Metagenome	AntarcticaAquatic_7 - ORGANIC LAKE, ANTARCTICA	28413296	28481	marine habitat	marine habitat	marine habitat	water	WGS	Organic Lake	997.623	public		0.000561778027456901
4443686.3	Antarctica Aquatic Microbial Metagenome	AntarcticaAquatic_8	101573008	103058	marine habitat	marine habitat	marine habitat	water	WGS	Newcomb Bay, Antarctica	985.591	public		0
4443687.3	Antarctica Aquatic Microbial Metagenome	AntarcticaAquatic_9	95664001	95521	marine habitat	marine habitat	marine habitat	water	WGS	Antarctic Territory Claimed by Australia	1001.497	public		3.14067063787021e-05
4443688.3	Botany Bay Metagenomes	BBAY01	97171815	91066	marine habitat	marine habitat	marine habitat	water	WGS	Botany Bay near Bare Island, Sydney, Australia	1067.048	public		0.000801616410076208
4443689.3	Botany Bay Metagenomes	BBAY02	13814160	13512	marine habitat	marine habitat	marine habitat	water	WGS	Botany Bay near Bare Island, Sydney, Australia	1022.362	public		0.00762285375962108
4443691.3	Botany Bay Metagenomes	BBAY04	15408753	14708	marine habitat	marine habitat	marine habitat	host-associated	WGS	Botany Bay near Bare Island, Sydney, Australia	1047.644	public		6.7990209409845e-05
4443693.3	Botany Bay Metagenomes	BBAY15	177136646	182393	marine habitat	marine habitat	marine habitat	host-associated	WGS	Botany Bay near Bare Island, Sydney, Australia	971.181	public		0.000224789328537828
4443695.3	Marine Bacterioplankton Metagenomes	S_35139	18336352	71430	marine habitat	marine habitat	marine habitat	water	WGS	South Pacific Subtropical Gyre	256.704	public		0
4443697.3	Marine Bacterioplankton Metagenomes	S_35155	68141892	292907	marine habitat	marine habitat	marine habitat	water	WGS	Pacific Equatorial Divergence Province	232.640	public		0
4443698.3	Marine Bacterioplankton Metagenomes	S_35162	15928650	75048	marine habitat	marine habitat	marine habitat	water	WGS	Pacific North Equatorial	212.246	public		2.66496109156806e-05
4443699.3	Marine Bacterioplankton Metagenomes	S_35163	64758282	283485	marine habitat	marine habitat	marine habitat	water	WGS	Pacific North Equatorial	228.436	public		3.52752350212533e-06
4443700.3	Marine Bacterioplankton Metagenomes	S_35171	14294162	60834	marine habitat	marine habitat	marine habitat	water	WGS	Pacific North Equatorial Countercurrent	234.970	public		1.64381760199888e-05
4443701.3	Marine Bacterioplankton Metagenomes	S_35179	51948153	227182	marine habitat	marine habitat	marine habitat	water	WGS	North Pacific Tropical Gyre	228.663	public		8.80351436293368e-06
4443702.3	Marine Metagenome from Coastal Waters project at Plymouth Marine	SRS000294	47289202	209073	marine habitat	marine habitat	marine habitat	water	WGS	coastal waters of a fjord close to Bergen, Norway	226.185	public		0
4443703.3	Marine Metagenome from Coastal Waters project at Plymouth Marine	SRS000295	30991689	134915	marine habitat	marine habitat	marine habitat	water	WGS	coastal waters of a fjord close to Bergen, Norway	229.713	public		7.41207426898418e-06
4443704.3	Marine Metagenome from Coastal Waters project at Plymouth Marine	SRS000296	59316369	344216	marine habitat	marine habitat	marine habitat	water	WGS	coastal waters of a fjord close to Bergen, Norway	172.323	public		0
4443705.3	Marine Metagenome from Coastal Waters project at Plymouth Marine	SRS000297	68187679	304020	marine habitat	marine habitat	marine habitat	water	WGS	coastal waters of a fjord close to Bergen, Norway	224.287	public		3.28925728570489e-06
4443706.3	Marine Metagenome from Coastal Waters project at Plymouth Marine	SRS000299	38021523	162871	marine habitat	marine habitat	marine habitat	water	WGS	coastal waters of a fjord close to Bergen, Norway	233.446	public		0
4443707.3	Marine Metagenome from Coastal Waters project at Plymouth Marine	SRS000298	31359337	135033	marine habitat	marine habitat	marine habitat	water	WGS	coastal waters of a fjord close to Bergen, Norway	232.235	public		7.40559715032622e-06
4443708.3	Marine Metagenome from Coastal Waters project at Plymouth Marine	SRS000300	8571342	38220	marine habitat	marine habitat	marine habitat	water	WGS	coastal waters of a fjord close to Bergen, Norway	224.263	public		0
4443709.3	Marine Metagenome from Coastal Waters project at Plymouth Marine	SRS000301	26982195	116192	marine habitat	marine habitat	marine habitat	water	WGS	coastal waters of a fjord close to Bergen, Norway	232.221	public		0
4443711.3	Marine Synechococcus Metagenome	SRS000536_2	37998418	369811	marine habitat	marine habitat	marine habitat	water	WGS	Scripps Institution of Oceanography, La Jolla, CA	102.751	public		2.70408397803202e-06
4443712.3	Monterey Bay Microbial Study	mb2000jd298_2	47933362	197939	marine habitat	marine habitat	marine habitat	unknown	WGS	unknown	242.162	public		0
4443713.3	Monterey Bay Microbial Study	mb2000jd298_1	53019554	221744	marine habitat	marine habitat	marine habitat	unknown	WGS	unknown	239.103	public		0
4443714.3	Monterey Bay Microbial Study	mb2001jd115_1	44999341	189435	marine habitat	marine habitat	marine habitat	unknown	WGS	unknown	237.545	public		0
4443715.3	Monterey Bay Microbial Study	mb2001jd115_2	41387709	176036	marine habitat	marine habitat	marine habitat	unknown	WGS	unknown	235.109	public		1.13613124588152e-05
4443716.3	Monterey Bay Microbial Study	mb2001jd135_1	52960995	223337	marine habitat	marine habitat	marine habitat	unknown	WGS	unknown	237.135	public		0
4443717.3	Monterey Bay Microbial Study	mb2001jd135_2	44711724	191523	marine habitat	marine habitat	marine habitat	unknown	WGS	unknown	233.454	public		0
4443718.3	Sapelo Island Bacterioplankton Metagenome	SRS000238	5985726	63172	marine habitat	marine habitat	marine habitat	water	WGS	Sapelo Island, GA	94.753	public		0
4443719.3	Sapelo Island Bacterioplankton Metagenome	SRS000239	5255568	56475	marine habitat	marine habitat	marine habitat	water	WGS	Sapelo Island, GA	93.060	public		3.54138999557326e-05
4443720.3	Sapelo Island Bacterioplankton Metagenome	SRS000240	4632818	48896	marine habitat	marine habitat	marine habitat	water	WGS	Sapelo Island, GA	94.748	public		4.09031413612565e-05
4443721.3	Sapelo Island Bacterioplankton Metagenome	SRS000242	1431852	15542	marine habitat	marine habitat	marine habitat	water	WGS	Sapelo Island, GA	92.128	public		0
4443722.3	Sapelo Island Bacterioplankton Metagenome	SRS000241	4524787	48458	marine habitat	marine habitat	marine habitat	water	WGS	Sapelo Island, GA	93.375	public		0.000123818564530109
4443723.3	Sapelo Island Bacterioplankton Metagenome	SRS000244	3801182	41078	marine habitat	marine habitat	marine habitat	water	WGS	Sapelo Island, GA	92.536	public		0.000146063586347923
4443724.3	Sapelo Island Bacterioplankton Metagenome	SRS000243	3553889	37325	marine habitat	marine habitat	marine habitat	water	WGS	Sapelo Island, GA	95.215	public		2.67916945746818e-05
4443725.3	Metagenomic Analysis of the North Atlantic Spring Bloom	174-1	58957586	257471	marine habitat	marine habitat	marine habitat	unknown	WGS	unknown	228.987	public		3.88393255939504e-06
4443726.3	Sapelo Island Bacterioplankton Metagenome	SRS000245	4189886	43962	marine habitat	marine habitat	marine habitat	water	WGS	Sapelo Island, GA	95.307	public		9.09876711705564e-05
4443729.3	Metagenomic Analysis of the North Atlantic Spring Bloom	174-2	67360691	288735	marine habitat	marine habitat	marine habitat	unknown	WGS	unknown	233.296	public		0
4443731.3	Metagenomic Analysis of the North Atlantic Spring Bloom	179-1	43870813	240122	marine habitat	marine habitat	marine habitat	unknown	WGS	unknown	182.702	public		4.16454968724232e-06
4443732.3	Metagenomic Analysis of the North Atlantic Spring Bloom	179-2	52783764	277763	marine habitat	marine habitat	marine habitat	unknown	WGS	unknown	190.032	public		3.60019153018941e-06
4443733.3	Surface Water Marine Microbial Community Gene Expression	S_20154	19531450	87743	marine habitat	marine habitat	marine habitat	water	WGS	SJ0609.03	 Station	222.598	public		0
4443734.3	Surface Water Marine Microbial Community Gene Expression	S_20162	15753364	70138	marine habitat	marine habitat	marine habitat	water	WGS	SJ0609.12 Station	224.605	public		0
4443745.3	Yellowstone National Park Octopus/Mushroom Hot Springs Metagenom	MushroomSpringsMatCoreA	35666	36	hot spring ; microbial mat	hot spring ; microbial mat	hot spring ; microbial mat	unknown	WGS	Yellowstone Natl Park Hot Springs, Moran, WY	990.722	public		0
4443746.3	Yellowstone National Park Octopus/Mushroom Hot Springs Metagenom	MushroomSpringsMatCoreB	2713791	2708	hot spring ; microbial mat	hot spring ; microbial mat	hot spring ; microbial mat	unknown	WGS	Yellowstone Natl Park Hot Springs, Moran, WY	1002.138	public		0.00295420974889217
4443747.3	Yellowstone National Park Octopus/Mushroom Hot Springs Metagenom	MushroomSpringsMatCoreD	325932	320	hot spring ; microbial mat	hot spring ; microbial mat	hot spring ; microbial mat	unknown	WGS	Yellowstone Natl Park Hot Springs, Moran, WY	1018.538	public		0
4443749.3	Yellowstone National Park Octopus/Mushroom Hot Springs Metagenom	OctopusSpringsMatCoreF	18644488	19124	hot spring ; microbial mat	hot spring ; microbial mat	hot spring ; microbial mat	unknown	WGS	Yellowstone Natl Park Hot Springs, Moran, WY	974.926	public		0.000261451579167538
4443750.3	Yellowstone National Park Octopus/Mushroom Hot Springs Metagenom	OctopusSpringsMatCoreR	1328730	1266	hot spring ; microbial mat	hot spring ; microbial mat	hot spring ; microbial mat	unknown	WGS	Yellowstone Natl Park Hot Springs, Moran, WY	1049.550	public		0.00789889415481832
4443753.3	Project for: MID1_AS_assembly	MID1_AS_assembly	23476721	47310	waste water	waste water	waste water	unknown	WGS	unknown	496.232	public		4.22743606002959e-05
4443754.3	Project for: MID2_EF_assembly	MID2_EF_assembly	24210189	54344	waste water	waste water	waste water	unknown	WGS	unknown	445.499	public		5.52038863535993e-05
4443755.3	Project for: MID3_EF_assembly	MID3_EF_assembly	30035399	57827	waste water	waste water	waste water	unknown	WGS	unknown	519.401	public		3.45859200719387e-05
4443756.3	Project for: MID4_AD_assembly	MID4_AD_assembly	29292896	61672	waste water	waste water	waste water	unknown	WGS	unknown	474.979	public		1.6214813853937e-05
4443762.3	Yellowstone National Park Octopus/Mushroom Hot Springs Metagenom	MushroomSpringsMatCoreF	6493181	6521	hot spring ; microbial mat	hot spring ; microbial mat	hot spring ; microbial mat	unknown	WGS	Yellowstone Natl Park Hot Springs, Moran, WY	995.734	public		0.00138015641772734
4443765.3	Marine Synechococcus Metagenome	SRS000536_1	37998418	369811	marine habitat	marine habitat	marine habitat	water	WGS	Scripps Institution of Oceanography, La Jolla, CA	102.751	public		2.70408397803202e-06
4443766.3	Marine Bacterioplankton Metagenomes	S_35131	43636717	212751	marine habitat	marine habitat	marine habitat	water	WGS	South Pacific Subtropical Gyre	205.107	public		4.70033043322946e-06
4443776.3	Iquique Oxygen minimum zone Chile	OxMinZoneSite5Vir20080618-55	80040415	341707	ocean biome	marine habitat	anoxic water	water	WGS	Iquique	234.237	public		5.26767084080806e-05
4443777.3	Iquique Oxygen minimum zone Chile	OxMinZoneSite5Vir20080618-90	89799401	373730	ocean biome	marine habitat	anoxic water	water	WGS	Iquique	240.279	public		0.000192652449629412
4444077.3	Western English Channel Time Series	Apr_Day_pf	223921782	637801	unknown	unknown	unknown	unknown	WGS	unknown	351.084	public		6.27154864918682e-06
4444083.3	Western English Channel Time Series	August_10am_pf	112920957	326474	unknown	unknown	unknown	unknown	WGS	unknown	345.880	public		9.18909315902645e-06
4444130.3	animal-1	stool metagnome	74290342	108486	unknown	unknown	unknown	unknown	WGS	unknown	684.792	public		0.000986302380030603
4444164.3	Canine Intestinal Microbiome	K9C	53210115	66969	animal-associated habitat	animal-associated habitat	animal-associated habitat	host-associated	WGS	Small Animal Clinic of the University of Illinois, College of Veterinary Medicine, Urbana, IL	794.548	public		0.000418103898818856
4444165.3	Canine Intestinal Microbiome	K9BP	43577975	67761	animal-associated habitat	animal-associated habitat	animal-associated habitat	host-associated	WGS	Small Animal Clinic of the University of Illinois, College of Veterinary Medicine, Urbana, IL	643.113	public		0.000560794557341243
4444195.3	Human Oropharyngeal Metagenome	FXPY	43298680	211594	animal-associated habitat	animal-associated habitat	animal-associated habitat	human-oral	WGS	San Diego University, San Diego, California	204.631	public		4.72603192907171e-05
4444196.3	Human Oropharyngeal Metagenome	FYGT	53973926	246034	animal-associated habitat	animal-associated habitat	animal-associated habitat	human-oral	WGS	San Diego University, San Diego, California	219.376	public		0.00113398961119195
4444702.3	Canine Intestinal Microbiome	canine beet pulp GI metagenome	155306700	426502	animal-associated habitat	animal-associated habitat	animal-associated habitat	host-associated	WGS	Small Animal Clinic of the University of Illinois, College of Veterinary Medicine, Urbana, IL	364.141	public		0.000452518393817614
4444703.3	Canine Intestinal Microbiome	canine control gastrointestinal metagenome	232880414	583523	animal-associated habitat	animal-associated habitat	animal-associated habitat	host-associated	WGS	Small Animal Clinic of the University of Illinois, College of Veterinary Medicine, Urbana, IL	399.094	public		0.000481557710664361
4444843.3	Baculovirus	Sample :8 , Poultry Gut	6366150	20927	unknown	unknown	unknown	unknown	WGS	unknown	304.207	public		0
4444863.3	Deep Sea Microorganisms	MT-6K793	55487782	323700	marine habitat	marine habitat	marine habitat	water	WGS	Mariana Trough	171.417	public		0.00228606734630831
4444950.3	unknown	cDNA	11279596	32768	unknown	unknown	unknown	unknown	WGS	unknown	344.226	public		0
4444951.3	unknown	cDNA	11380620	32768	unknown	unknown	unknown	unknown	WGS	unknown	347.309	public		0
4445064.3	Western English Channel Time Series	Apr_Day	125568510	421021	unknown	unknown	unknown	unknown	WGS	unknown	298.248	public		2.37517843527995e-06
4445065.3	Western English Channel Time Series	Aug_10pm_pf	185922577	524953	unknown	unknown	unknown	unknown	WGS	unknown	354.170	public		5.71479732471288e-06
4445066.3	Western English Channel Time Series	Aug_4am_pf	177858435	500116	unknown	unknown	unknown	unknown	WGS	unknown	355.634	public		5.99860832286909e-06
